hood_id,neighbourhood_name,crime_incidents,violent_incidents,unique_mci_categories,centroid_lat,centroid_lon,violent_crime_ratio,rent_listings,median_rent,mean_rent,restaurant_count,avg_restaurant_price,nearest_subway_km,rent_data_missing,restaurant_price_missing,log_crime_incidents,log_rent_listings,log_restaurant_count,cluster,pc1,pc2,affordability_score,safety_score,amenity_score,emerging_score
114,Lambton Baby Point,353,218,5,43.659599358923515,-79.49589196005665,0.6175637393767706,1.0,1100.0,1100.0,12.0,23.75,1.0939538658079604,0,0,5.869296913133774,0.6931471805599453,2.5649493574615367,0,-0.312665700057582,-1.5409213772594252,0.590743306425895,0.9106434458209064,-0.1005951521378976,0.4793118106752607
50,Newtonbrook East,853,453,5,43.79050495451349,-79.40906646295427,0.5310668229777257,0.0,1897.0,1886.6666666666665,166.0,18.81081081081081,1.1615049008757838,1,0,6.74993119378857,0.0,5.117993812416755,1,-0.4121982893030798,-0.739089721293135,0.07029215655616451,0.5046628630265018,0.9660996634989178,0.46934562058009166
64,Woodbine Corridor,877,603,5,43.677090808551874,-79.31579236830103,0.6875712656784493,1.0,950.0,950.0,36.0,22.053571428571427,0.978022873847027,0,0,6.777646593635117,0.6931471805599453,3.6109179126442243,0,0.688419562013255,-0.46976398074160736,0.6886952166899597,0.4851757950523703,0.1191355846597496,0.45677150058961985
61,Taylor-Massey,1147,794,5,43.6941264956408,-79.29521113722755,0.6922406277244987,2.0,900.0,900.0,24.0,14.941176470588236,0.5224817030881443,0,0,7.045776576879511,1.0986122886681098,3.2188758248682006,0,0.7916277853714558,0.42344676658254177,0.721345853444648,0.2659462803433918,0.2264862549728074,0.436268101972719
63,The Beaches,1116,685,5,43.671719019802865,-79.29887073512545,0.6137992831541219,1.0,1300.0,1300.0,152.0,19.977777777777778,1.9394925500123015,0,0,7.018401799069201,0.6931471805599453,5.030437921392435,0,1.0551107244982825,-0.3699851513145118,0.46014075940714205,0.29111707647664486,0.5374368361515445,0.43262247755131367
66,Danforth,841,558,5,43.68278308454221,-79.33039257265162,0.6634958382877527,0.0,1897.0,1886.6666666666665,75.0,18.153846153846153,0.02684755796244517,1,0,6.7357800142423265,0.0,4.330733340286331,1,-0.3127955084187964,-0.27951256504382027,0.07029215655616451,0.5144063970135675,0.7988611634354301,0.42209713075716504
74,North St.James Town,1721,1199,5,43.66922030546194,-79.37456313579314,0.6966879721092388,57.0,2000.0,30212.929824561405,206.0,17.705479452054796,0.37100873127310363,0,0,7.451241684987676,4.060443010546419,5.332718793265369,0,3.3146676196937066,0.08394719722186929,0.0030318448415067437,-0.20011942870458482,1.5849692507657673,0.4166676845549574
99,Mount Pleasant East,509,251,5,43.70771251807465,-79.3854461848723,0.4931237721021611,0.0,1897.0,1886.6666666666665,94.0,18.636986301369863,1.0664405449807648,1,0,6.234410725718371,0.0,4.553876891600541,1,-0.9699522150754523,-1.2340701248571275,0.07029215655616451,0.7839775039890522,0.4942384490872207,0.4115816485453476
91,Weston-Pellam Park,858,626,5,43.67264146759907,-79.45915545559441,0.7296037296037297,1.0,1000.0,1000.0,68.0,16.47872340425532,1.81421479645923,0,0,6.755768921984255,0.6931471805599453,4.23410650459726,0,0.7965735390378883,0.38617199801939606,0.6560445799352715,0.5006030571985577,-0.006989607800452435,0.41050186679354017
35,Westminster-Branson,1218,753,5,43.78104048973728,-79.44916259425287,0.6182266009852216,2.0,1867.0,1867.0,255.0,20.21556886227545,2.6705754838027946,0,0,7.105786129481271,1.0986122886681098,5.545177444479562,0,1.4291397323394206,-0.3245427168619265,0.08988253860897746,0.2082970375865863,0.96073510464569,0.3866626581132739
